id,name,Type,Country,Region,Town/city,Website,Invoicing Address,Invoicing Email,Email,Phone,Site code,Parent code
eb007411-7cfa-463b-a085-0b6ee8b9fdf5,Southend University Hospital,Public hospital or clinical site,United Kingdom,East of England,Southend-on-Sea,http://uhs.nhs.uk,"Prittlewell Chase, Westcliff-on-Sea, Southend-on-Sea, Essex, SS0 0RY, United Kingdom",,,01268 524900,RAJ15,RAJ
592b3af9-b805-422e-ad95-5bf28d8cde4a,Southmead Hospital,Public hospital or clinical site,United Kingdom,South East & Wessex,Bristol,,"Southmead Road, Southmead, Bristol, BS10 5NB, United Kingdom",,,01179 595457,,RA7
ca11daf9-c57e-4939-8b02-d6774ba9c7e6,Spire Edinburgh Hospitals,Private hospital or imaging centre,United Kingdom,Scotland,Edinburgh,https://www.spirehealthcare.com/spire-edinburgh-hospitals,"122 Corstorphine Road, Edinburgh, City of Edinburgh, EH12 6UD, United Kingdom",,,0131 608 2309,,
1194b295-a383-402b-a637-b7c9aadd1cf5,St Bartholomew's Hospital,Public hospital or clinical site,United Kingdom,North Thames,City of London,https://www.bartshealth.nhs.uk/st-bartholomews,"West Smithfield, City of London, Greater London, EC1A 7BE, United Kingdom",,,0203 465 5900,R1HM0,R1H
f925057f-2474-4c87-ad94-5983e79f3ed5,St David's Hospital,Public hospital or clinical site,United Kingdom,South Wales,Cardiff,https://cavuhb.nhs.wales,"Cowbridge Road East, Canton, Cardiff, CF14 4XW, United Kingdom",,,02920 743068,,7A4
9d400268-bedb-4f32-8616-8d2e21e344ec,St George's Hospital,Public hospital or clinical site,United Kingdom,South Thames,Greater London,https://www.stgeorges.nhs.uk/service/diagnostic-services/radiology/nuclear-medicine/,"Blackshaw Road, Summerstown, Greater London, SW17 0QT, United Kingdom",,,020 8725 1804,RJ701,RJ7
9370c7c8-d994-4fb2-b1b6-89f721c155f3,St Helier Hospital,Public hospital or clinical site,United Kingdom,South Thames,Greater London,https://www.epsom-sthelier.nhs.uk,"Wrythe Lane, Rosehill, Greater London, Surrey, SM5 1AA, United Kingdom",,,0208 296 4321,,RVR
4c006135-241d-4b7f-b755-10d7066b9d20,St James's University Hospital,Public hospital or clinical site,United Kingdom,Yorkshire and the Humber,Leeds,http://www.leedsth.nhs.uk/a-z-of-services/radiology/,"Bexley Place, Harehills, Leeds, West Yorkshire, LS9 7TF, United Kingdom",,,0113 392 5473,RR813,RR8
88c8afed-c201-4d59-967d-1ab25c2d363d,St Mary's Hospital,Public hospital or clinical site,United Kingdom,North West,Manchester,https://mft.nhs.uk/mri/services/nuclear-medicine/contact-us/,"Oxford Road, Manchester, Greater Manchester, M13 9WL, United Kingdom",,,0161 276 4786,,R0A
efabeb87-8759-4243-8bc3-5d5c9cdb11b7,St Mary's Hospital (London),Public hospital or clinical site,United Kingdom,North Thames,City of Westminster,https://www.imperial.nhs.uk/our-locations/st-marys-hospital/find-us,"Praed Street, Paddington, City of Westminster, Greater London, W2 1NY, United Kingdom",,,020 3312 6666,RYJ01,RYJ
56b21482-c150-4f2f-9d3e-767012209714,St Richard's Hospital Chichester,Public hospital or clinical site,United Kingdom,South East & Wessex,Chichester,uhsussex.nuclearmedicine@nhs.net,"Spitalfield Lane, Chichester, West Sussex, PO19 6SE, United Kingdom",,,01243 831456,,RYR
f607f226-9fd1-43b7-8340-0d2d8a1f20e9,St Thomas' Hospital,Public hospital or clinical site,United Kingdom,South Thames,Greater London,http://guysandstthomas.nhs.uk/our-services/nuclear-medicine/patients.aspx,"Westminster Bridge Road, Waterloo, Greater London, SE1 7EH, United Kingdom",,,020 7188 4084,,RJ1
008fefce-6b2b-46b1-b42f-b4af60236fe4,Stepping Hill Hospital Stockport,Public hospital or clinical site,United Kingdom,North West,Stockport,,"Poplar Grove, Bramhall Moor, Stockport, Greater Manchester, SK2 7JE, United Kingdom",,,0161 419 5974,,RWJ
ac5589e4-8c34-4151-8175-adca5b18c916,Stobhill Hospital Glasgow,Public hospital or clinical site,United Kingdom,Scotland,Glasgow,https://www.nhsggc.scot/hospitals-services/hospitals/stobhill-hospital/,"Fife Way, Balornock, Glasgow, Glasgow City, G21 3UW, United Kingdom",,,0141 355 1553,,S08000031
a60488ac-8fec-4751-9aaa-5a8e67488b5b,Sunderland Royal Hospital,Public hospital or clinical site,United Kingdom,North East,Sunderland,https://www.southtees.nhs.uk/services/medical-physics/nuclear-medicine/,"Chester Road, High Barnes, Sunderland, Tyne and Wear, SR4 7TP, United Kingdom",,,0191 569 9035,R0B01,R0B
90d8e904-3c69-4b8a-86c2-bd2745c5b6ef,Swansea University,University,United Kingdom,South Wales,Swansea,https://www.swansea.ac.uk/,"Singleton Park, Swansea, SA2 8PP, United Kingdom",,,,,
dec09e0f-3823-4944-beaf-de77231228c2,Tameside General Hospital,Public hospital or clinical site,United Kingdom,North West,Tameside,http://www.tamesidehospital.nhs.uk/pages/ourservicesradiology.asp,"Hartshead Way, Hurst Cross, Tameside, OL6 9RW, United Kingdom",,,0161 331 6605,,RMP
69a1a5ff-0ff8-4921-8e11-7604430f7b80,The Alexandra Hospital,Private hospital or imaging centre,United Kingdom,North West,Cheadle,https://www.circlehealthgroup.co.uk/hospitals/the-alexandra-hospital,"Mill Lane, Cheadle, Greater Manchester, SK8 2PX, United Kingdom",,,,,
227af740-d474-4d1f-b3c0-d2f4671beb04,The Cancer Centre Wimbledon,Private hospital or imaging centre,United Kingdom,South Thames,London,https://www.royalmarsden.nhs.uk,"49 Parkside, London, Greater London, SW19 5NB, United Kingdom",,,,,
75df674e-5202-43e3-bf9f-d380a3caafab,The Christie Hospital,Public hospital or clinical site,United Kingdom,North West,Manchester,http://www.christie.nhs.uk,"550 Wilmslow Road, Withington, Manchester, Greater Manchester, M20 4BX, United Kingdom",,,0161 446 3541,,RBV
7f037648-d1d6-48fd-b5c7-fa15596ba48e,The Harley Street Clinic,Private hospital or imaging centre,United Kingdom,North Thames,City of Westminster,https://www.hcahealthcare.co.uk/locations/the-harley-street-clinic,"78 Harley Street, Marylebone, City of Westminster, Greater London, W1G 8BJ, United Kingdom",,,,,
ab14f948-f1f7-4317-8ad4-f3bcdd14fe10,The James Cook University Hospital,Public hospital or clinical site,United Kingdom,North East,Middlesbrough,https://www.southtees.nhs.uk/hospitals/james-cook/,"Marton Road, Grove Hill, Middlesbrough, North Yorkshire, TS4 3BW, United Kingdom",,,01642 854779,RTRAT,RTR
bae078c5-f669-4ec1-8863-75145a4f14aa,The London Independent Hospital,Private hospital or imaging centre,United Kingdom,North Thames,Greater London,https://www.circlehealthgroup.co.uk/hospitals/the-london-independent-hospital,"1 Beaumont Square, Stepney, Greater London, E1 4NL, United Kingdom",,,,,
6b3b683a-fba0-4865-b8fc-60994ae69bf2,The Royal London Hospital,Public hospital or clinical site,United Kingdom,North Thames,London,https://www.bartshealth.nhs.uk/the-royal-london/,"Whitechapel Road, London, Greater London, E1 1FR, United Kingdom",,,020 7377 7000,,R1H
0f0ee8ec-2323-44e9-9677-74737df5931f,"The Royal Marsden, Chelsea",Public hospital or clinical site,United Kingdom,South Thames,London,https://www.royalmarsden.nhs.uk,"Fulham Road, London, Greater London, SW3 6JJ, United Kingdom",,,020 7352 8171,,RPY
c15cd6bd-ca8c-49c0-b7e5-58a0ff80dd3d,"The Royal Marsden, Sutton",Public hospital or clinical site,United Kingdom,South Thames,Sutton,https://www.royalmarsden.nhs.uk,"Downs Road, Sutton, Surrey, SM2 5PT, United Kingdom",,,020 8661 3286,RPY02,RPY
3303605c-2dbd-4b7c-8d8d-f7b0c90b19d7,The University of Lahore,University,Pakistan,Overseas,Lahore,https://uol.edu.pk/,"1-KM Defence Road, Lahore, Pakistan",,,,,
d5b992ed-c486-4b02-9ac6-e7bc0270d28d,The Wellington Hospital,Private hospital or imaging centre,United Kingdom,North Thames,London,https://www.hcahealthcare.co.uk/locations/the-wellington-hospital,"8A Wellington Place, London, Greater London, NW8 9LE, United Kingdom",,,0207 483 5072,,
c23ee6aa-a09a-474c-8f66-cdc5b2103886,Torbay Hospital,Public hospital or clinical site,United Kingdom,South East & Wessex,Torquay,https://www.torbayandsouthdevon.nhs.uk/visiting-us/torbay-hospital/,"Summerfield Road, Shiphay, Torquay, Devon, TQ2 7AA, United Kingdom",,,01803 655 640,RA901,RA9
0178e432-c01e-46f3-aa22-0b61d5068a31,Tunbridge Wells Hospital,Public hospital or clinical site,United Kingdom,South East & Wessex,Tunbridge Wells,https://www.mtw.nhs.uk,"Tonbridge Road, Tunbridge Wells, Kent, TN2 4QJ, United Kingdom",,,01892 633203,,RWF
14012902-4b71-4dec-bfb4-1f4882bf6f3c,Universidad de la República,University,Uruguay,Overseas,Montevideo,https://udelar.edu.uy/,"Avenida 18 de Julio 1824, Montevideo, 11200, Uruguay",,,,,
55b65591-6a02-4370-9805-c0c720924d79,Universirty of Oxford,University,United Kingdom,"Oxfordshire, Berkshire & Buckinghamshire",Oxford,https://www.ox.ac.uk/,"University Offices, Wellington Square, Oxford, OX1 2JD, United Kingdom",,,,,
c12bbae4-203d-4926-b6e4-8dff6576c1dc,Universitas Gadjah Mada,University,Indonesia,Overseas,Yogyakarta,https://ugm.ac.id/,"Bulaksumur, Yogyakarta, 55281, Indonesia",,,,,
044ec481-4314-436a-908f-f716d864c139,University College Hospital,Public hospital or clinical site,United Kingdom,North Thames,Greater London,https://www.uclh.nhs.uk/our-services/find-hospital/university-college-hospital,"235 Euston Road, Fitzrovia, Greater London, NW1 2BU, United Kingdom",,,020 7380 9421,RRV03,RRV
899d7d5a-4df1-4462-abc0-ceeaae93fb75,University College London (UCL),University,United Kingdom,North Thames,London,https://www.ucl.ac.uk/,"Gower Street, London, WC1E 6BT, United Kingdom",,,,,
8b37a6c3-66c0-4937-8b50-8c91c6d23d88,University Hospital Ayr,Public hospital or clinical site,United Kingdom,Scotland,Alloway,https://www.nhsaaa.net/hospitals/university-hospital-ayr/,"A713, Kincaidston, Alloway, Ayrshire, KA6 6DX, United Kingdom",,,01292 614503,,S08000015
bd2b845b-a8b7-49f8-ad1b-17c466c94f2f,University Hospital Coventry,Public hospital or clinical site,United Kingdom,West Midlands,Coventry,https://www.uhcw.nhs.uk/our-services-and-people/our-departments/nuclear-medicine/,"Clifford Bridge Road, Clifford Park, Coventry, Warwickshire, CV2 2DX, United Kingdom",,,02476968212,RKB01,RKB
6aed68a4-28c7-42ac-9747-ab530570611d,University Hospital Lewisham,Public hospital or clinical site,United Kingdom,South Thames,Greater London,https://www.lewishamandgreenwich.nhs.uk/university-hospital-lewisham,"Lewisham High Street, Ladywell, Greater London, SE13 6LH, United Kingdom",,,0208 333 3000,,RJ2
703e038c-a211-45b7-a60b-be3225c51d9c,University Hospital Llandough,Public hospital or clinical site,United Kingdom,South Wales,Penarth,https://cavuhb.nhs.wales/hospitals-and-health-centres/our-hospitals/university-hospital-llandough/,"Penlan Road, Penarth, Vale of Glamorgan, CF64 2XX, United Kingdom",,,029 20716331,,7A4
5cd15c91-5dd5-45cf-acf6-bcf4663c8dfe,University Hospital Monklands,Public hospital or clinical site,United Kingdom,Scotland,Airdrie,https://www.nhslanarkshire.scot.nhs.uk/,"Monkscourt Avenue, Whinhall, Airdrie, Lanarkshire, ML6 0JS, United Kingdom",,,01698752096,,S08000032
305de5da-03ac-48a3-9a3e-328821a3fa06,University Hospital North Durham,Public hospital or clinical site,United Kingdom,North East,Durham,,"North Road, Aykley Heads, Durham, County Durham, DH1 5TW, United Kingdom",,,0191 3332218,,RXP
41d6fa27-b04e-45be-b002-afe9ae14d798,University Hospital of Hartlepool,Public hospital or clinical site,United Kingdom,North East,Hartlepool,https://www.nth.nhs.uk/hospitals/university-hospital-of-hartlepool/,"Holdforth Road, West View, Hartlepool, North Yorkshire, TS24 9AH, United Kingdom",,,01429-522681,RVWAA,RVW
740557c7-ceb7-4aab-aa8a-4966bab0c216,University Hospital of Wales,Public hospital or clinical site,United Kingdom,South Wales,Cardiff,http://www.cardiffandvaleuhb.wales.nhs.uk/nuclear-medicine,"Heath Park, Cardiff, CF14 4XW, United Kingdom",,,029 2074 2740,7A4BV,7A4
72f7b3ab-04d7-449c-87d1-7d8bc7659a94,University of Benin,University,Nigeria,Overseas,Benin City,https://www.uniben.edu/,"P.M.B. 1154, Ugbowo, Benin City, Edo State, Nigeria",,,,,
7233350f-33a9-4b5f-b9cf-7fe0d8e4502a,University of Birmingham,University,United Kingdom,West Midlands,Birmingham,https://www.birmingham.ac.uk/,"Edgbaston, Birmingham, B15 2TT, United Kingdom",,,,,
6aff7505-6755-41aa-8d6b-4c5552146e36,University of Brighton,University,United Kingdom,South East & Wessex,Brighton,https://www.brighton.ac.uk/,"Mithras House, Lewes Road, Brighton, BN2 4AT, United Kingdom",,,,,
37bcdab2-3f7d-4a21-85f9-2844953aa7f4,University of Bristol,University,United Kingdom,South East & Wessex,Bristol,https://www.bristol.ac.uk/,"Beacon House, Queens Road, Bristol, BS8 1QU, United Kingdom",,,,,
75e5c0c9-24db-417f-9f4a-90fb47b38fbb,University of Exeter,University,United Kingdom,South East & Wessex,Exeter,https://www.exeter.ac.uk/,"Mail Room, The Old Library, Prince of Wales Road, Exeter, Devon, EX4 4SB, United Kingdom",,,,,
fb09d179-becf-4709-9949-fde1e8e42dbd,University of Glasgow,University,United Kingdom,Scotland,Glasgow,https://www.gla.ac.uk/,"University Avenue, Glasgow, G12 8QQ, United Kingdom",,,,,
fcb3bd39-76a1-48d1-b4c5-be4f88638a82,University of Gloucestershire,University,United Kingdom,South East & Wessex,Cheltenham / Gloucester,https://www.glos.ac.uk/,"The Park, Cheltenham, Gloucestershire, GL50 2RH, United Kingdom",,,,,
1e9a9480-d517-46a9-83be-df5ec067a090,University of Liverpool,University,United Kingdom,North West,Liverpool,https://www.liverpool.ac.uk/,"Foundation Building, Brownlow Hill, Liverpool, L69 7ZX, United Kingdom",,,,,
9366dc64-767b-42d9-9127-236c61d4a5c4,University of Manchester,University,United Kingdom,North West,Manchester,https://www.manchester.ac.uk/,"Oxford Road, Manchester, M13 9PL, United Kingdom",,,,,
2223aee9-8540-434c-b330-325371af95c7,University of Nottingham,University,United Kingdom,East Midlands,Nottingham,https://www.nottingham.ac.uk/,"University Park, Nottingham, NG7 2RD, United Kingdom",,,,,
7d3b98f7-2a1e-4f40-8dd1-99ac620b9eae,University of Oxford,University,United Kingdom,"Oxfordshire, Berkshire & Buckinghamshire",Oxford,https://www.ox.ac.uk/,"University Offices, Wellington Square, Oxford, OX1 2JD, United Kingdom",,,,,
f14f1e33-e569-4185-8239-e7f721c690d2,University of Salford,University,United Kingdom,North West,Salford,https://www.salford.ac.uk/,"The Crescent, Salford, M5 4WT, United Kingdom",,,,,
0b74f512-0375-4e30-8064-a0bd8d36ac69,"University of the West of England, Bristol (UWE Bristol)",University,United Kingdom,South East & Wessex,Bristol,https://www.uwe.ac.uk/,"Frenchay Campus, Coldharbour Lane, Bristol, BS16 1QY, United Kingdom",,,,,
f71d54b8-dea1-403c-ac7c-032c0c8e9141,Velindre Hospital,Public hospital or clinical site,United Kingdom,South Wales,Cardiff,,"Velindre Road, Whitchurch, Cardiff, CF14 2TL, United Kingdom",,,029 20316238,,RQF
9a51a25b-6d42-47f2-b7a5-174db3c98e77,Victoria Hospital Kirkcaldy,Public hospital or clinical site,United Kingdom,Scotland,Kirkcaldy,https://www.nhsfife.org/,"Hayfield Road, Smeaton, Kirkcaldy, Fife, KY2 5AH, United Kingdom",,,01592 261976,,S08000029
44507250-4ee5-4773-8b39-d786a91b937c,Wales Research & Diagnostic PET Imaging Centre,Public hospital or clinical site,United Kingdom,South Wales,Cardiff,https://www.petic.org.uk,"Heath Park, Cardiff, CF14 4XN, United Kingdom",,,,,7A4
336b1a93-d973-45b7-913f-c40f7932f67a,West Cumberland Hospital,Public hospital or clinical site,United Kingdom,North West,Whitehaven,http://www.ncuh.nhs.uk,"Homewood Hill, Mirehouse, Whitehaven, Cumbria, CA28 8JG, United Kingdom",,,01946 523456,,RNN
85ca50c0-b614-41a8-a6e2-f8128a0e92da,West Glasgow Ambulatory Care Hospital,Public hospital or clinical site,United Kingdom,Scotland,Glasgow,https://www.nhsggc.scot/hospitals-services/services-a-to-z/nuclear-medicine/sector-and-site-contact-information/,"Dalnair Street, Yorkhill, Glasgow, Glasgow City, G3 8SJ, United Kingdom",,,0141 301 7900,,S08000031
3eef5c87-60c6-48c7-9291-c9899bda4622,West Suffolk Hospital,Public hospital or clinical site,United Kingdom,East of England,West Suffolk,https://www.wsh.nhs.uk,"Hardwick Lane, Priors Estate, West Suffolk, Suffolk, IP33 2QZ, United Kingdom",,,01284 713379,,RGR
d6cefdc2-435c-472a-a785-1320188a0747,Western General Hospital,Public hospital or clinical site,United Kingdom,Scotland,City of Edinburgh,https://services.nhslothian.scot/radiology/western-general-hospital-wgh/,"Porterfield Road, Comely Bank, City of Edinburgh, EH4 2XU, United Kingdom",,,0131 537 2038,,S08000024
b9bf914b-d3c4-45af-8adc-7d4532b6ffde,Weston Park Cancer Centre,Public hospital or clinical site,United Kingdom,Yorkshire and the Humber,Sheffield,https://www.sth.nhs.uk/news/2024/03/14/cancer-patients-benefit-from-newly-offered-therapies-as-new-state-of-the-art-nuclear-medicine-suite-opens/,"Whitham Road, Sheffield, South Yorkshire, S10 2SJ, United Kingdom",,,0114 226 5300,,RHQ
7c2a04f0-9740-46d8-a2fb-c28c3f18ade5,Whipps Cross University Hospital,Public hospital or clinical site,United Kingdom,North Thames,Greater London,https://www.bartshealth.nhs.uk/imaging/,"Whipps Cross Road, Leytonstone, Greater London, E11 1NR, United Kingdom",,,020 7767 3323,,R1H
f85a9bf4-044c-48db-89f7-10878f6cd3f3,Whiston Hospital,Public hospital or clinical site,United Kingdom,North West,Knowsley,,"Warrington Road, Whiston Cross, Knowsley, Merseyside, L35 5DR, United Kingdom",,,0151 4301550,,RBN
267546f2-c55c-4909-93ab-dbafa74db3bc,Whittington Hospital,Public hospital or clinical site,United Kingdom,North Thames,Greater London,,"Magdala Avenue, Archway, Greater London, N19 5NF, United Kingdom",,,020 7288 5517,,RKE
da46fe5f-5ee6-49f5-a340-8e6990c80448,William Harvey Hospital,Public hospital or clinical site,United Kingdom,South East & Wessex,Ashford,,"Lily Drive, Willesborough Lees, Ashford, Kent, TN24 0LZ, United Kingdom",,,,,RVV
40ba22e6-a485-4fc0-8346-167053f91be0,Withybush General Hospital,Public hospital or clinical site,United Kingdom,South Wales,Haverfordwest,https://hduhb.nhs.wales/,"Fishguard Road, Haverfordwest, South Wales, SA61 2PZ, United Kingdom",,,01437 773567,,7A2
b91949e7-087f-4e55-bb3d-c290721b598c,Wolfson Brain Imaging Centre,Research or charitable organisation,United Kingdom,East of England,Cambridge,https://www.wbic.cam.ac.uk,"Robinson Way, Cambridge, Cambridgeshire, CB2 0QQ, United Kingdom",,,,,
2a96c61c-0222-43ad-95f4-56c3b64bf3d5,Wolfson Molecular Imaging Centre,Research or charitable organisation,United Kingdom,North West,Manchester,https://www.bmh.manchester.ac.uk/research/facilities/wmic/,"27 Palatine Road, Withington, Manchester, Greater Manchester, M20 3LJ, United Kingdom",,,0161 275 0017,,
9ef4aa85-f117-4e17-b712-98ccc81e20d8,Worcestershire Royal Hospital,Public hospital or clinical site,United Kingdom,West Midlands,Worcester,,"Charles Hastings Way, Worcester, Worcestershire, WR5 1DD, United Kingdom",,,01905 760640,,RWP
88ae52a9-e43c-4e60-b966-84ae16c7ece0,Wrexham Maelor Hospital,Public hospital or clinical site,United Kingdom,North Wales,Wrexham,https://bcuhb.nhs.wales/hospitals/wrexham-maelor-hospital/,"Dolydd Road, Felin Puleston, Wrexham, LL13 7TD, United Kingdom",,,01978 725145,RET32,7A1
758b2370-c539-4738-8ffa-8965f4bd0194,Wycombe Hospital,Public hospital or clinical site,United Kingdom,"Oxfordshire, Berkshire & Buckinghamshire",High Wycombe,https://www.buckshealthcare.nhs.uk/,"Marlow Hill, Daws Hill, High Wycombe, Buckinghamshire, HP11 2TT, United Kingdom",,,01494 425189,,RXQ
5c16940d-cfc5-4457-8973-91edafd2f057,Wythenshawe Hospital,Public hospital or clinical site,United Kingdom,North West,Manchester,https://mft.nhs.uk/wythenshawe/services/nuclear-medicine/,"Southmoor Road, Newall Green, Manchester, Greater Manchester, M23 9LT, United Kingdom",,,0161 998 7070,,R0A
24d9562c-ebaa-4afe-a4ae-d6224dbb80c1,York Hospital,Public hospital or clinical site,United Kingdom,Yorkshire and the Humber,York,https://www.yorkhospitals.nhs.uk/our-hospitals/york-hospital/,"Wigginton Road, Layerthorpe, York, North Yorkshire, YO31 8HE, United Kingdom",,,01904 726013,RCB55,RCB
4ea2c885-d96f-40ef-8099-8b6febc6ebdb,Ysbyty Gwynedd,Public hospital or clinical site,United Kingdom,North Wales,Penrhosgarnedd,https://bcuhb.nhs.wales/hospitals/gwynedd-hospital/,"Penrhos Road, Pentir, Penrhosgarnedd, North Wales, LL57 2PW, United Kingdom",,,,,7A1
